Order_ID,Order_Date,Customer_ID,Customer_Name,City,Restaurant_Name,Food_Category,Item_Name,Quantity,Order_Value,Discount,Delivery_Fee,Delivery_Time_Minutes,Order_Status,Payment_Method,Restaurant_Rating,Transaction_ID
ORD009082,2024-01-13,CUST00692,Rahul,Hyderabad,"Food Factory",Biryani,Dosa,4,1841.87,6.27,90.03,37,Delivered,Unknown,4.9,8504
ORD009237,2025-10-15,CUST02897,Pooja,Mumbai,"Urban Tadka",Dessert,"Chicken Biryani",4,683.75,211.51,67.50,20,Delivered,Card,3.0,8505
ORD009138,2025-08-28,CUST01088,Anjali,Chennai,"Urban Tadka",Dessert,"Veg Burger",1,1267.13,132.99,69.81,38,Cancelled,Unknown,2.5,8506
ORD008994,2024-05-04,CUST01852,Rohan,Bangalore,"Pizza Point",Biryani,"Chicken Burger",4,711.01,164.13,26.21,14,Cancelled,Card,2.9,8507
ORD009083,2024-01-01,CUST02675,Anjali,Delhi,"Spice Kitchen",Dessert,"Ice Cream",1,2135.22,71.03,51.73,43,Delivered,UPI,4.2,8508
ORD009139,2024-05-22,CUST00315,Pooja,Mumbai,"Biryani House",Pizza,Margherita,5,2283.51,133.83,28.65,59,Delivered,Card,3.9,8509
ORD009085,2024-10-14,CUST01346,Priya,Delhi,"Spice Kitchen",Burger,"Ice Cream",6,963.40,88.39,61.88,54,Cancelled,UPI,4.5,8510
ORD009238,2024-11-27,CUST00361,Anjali,Bangalore,"Urban Tadka",Dessert,"Paneer Pizza",4,1177.03,125.88,35.06,17,Cancelled,UPI,4.1,8511
ORD008995,2024-05-18,CUST01095,Unknown,Mumbai,"Burger Hub","South Indian",Margherita,6,2446.11,272.81,46.54,89,Delivered,Wallet,3.9,8512
ORD009140,2025-05-05,CUST01613,Rohan,Pune,"Food Factory",Dessert,"Paneer Pizza",2,1739.98,41.50,66.00,18,Delivered,Cash,3.9,8513
ORD000419,2024-05-30,CUST00947,Sneha,Bangalore,"Spice Kitchen","North Indian",Dosa,5,2382.16,144.14,22.87,65,Delivered,Card,4.4,8514
ORD009141,2025-07-10,CUST00906,Amit,Delhi,"Biryani House",Burger,Margherita,3,573.40,62.91,63.12,71,Pending,Card,3.5,8515
ORD009087,2024-04-14,CUST01458,Rahul,Mumbai,"Urban Tadka",Burger,Dosa,6,1307.73,223.19,95.51,75,Delivered,Cash,4.1,8516
ORD009142,2025-07-05,CUST02144,Rahul,Bangalore,"Urban Tadka",Dessert,Dosa,6,946.14,54.26,29.88,16,Cancelled,Unknown,2.9,8517
ORD008996,2024-03-03,CUST01692,Anjali,Delhi,"Urban Tadka","North Indian","Ice Cream",1,546.86,123.46,47.25,12,Delivered,UPI,3.8,8518
ORD009239,2025-12-05,CUST01684,Anjali,Bangalore,"Food Factory",Dessert,Dosa,4,1635.21,106.98,38.19,77,Pending,Cash,2.7,8519
ORD009088,2024-01-22,CUST02223,Karan,Delhi,"Food Factory",Dessert,"Chicken Biryani",4,2461.79,158.84,87.99,61,Delivered,UPI,3.1,8520
ORD009143,2025-11-06,CUST00595,Karan,Delhi,"Spice Kitchen",Pizza,"Veg Burger",5,537.14,94.18,28.90,65,Pending,Card,2.6,8521
ORD009089,2024-08-24,CUST00934,Karan,Mumbai,"Biryani House",Dessert,"Chicken Burger",5,737.86,281.46,70.69,52,Delivered,Card,3.6,8522
ORD009144,2025-09-15,CUST02449,Anjali,Delhi,"Spice Kitchen",Dessert,"Chicken Burger",6,1450.19,52.79,68.04,83,Pending,Card,4.3,8523
ORD009240,2024-01-18,CUST02894,Priya,Pune,"Burger Hub","South Indian","Chicken Burger",6,1866.89,39.55,95.92,62,Delivered,Card,2.8,8524
ORD009090,2025-07-22,CUST01864,Pooja,Pune,"Food Factory","South Indian","Ice Cream",5,313.09,292.22,93.86,83,Delivered,Unknown,2.7,8525
ORD009145,2024-10-22,CUST01479,Amit,Bangalore,"Burger Hub","South Indian","Paneer Pizza",5,510.66,257.40,26.59,56,Delivered,Wallet,4.6,8526
ORD009146,2025-02-03,CUST02142,Amit,Bangalore,"Pizza Point",Burger,"Chicken Burger",1,1387.85,145.92,28.24,32,Delivered,UPI,3.1,8527
ORD009091,2024-07-28,CUST01000,Priya,Hyderabad,"Burger Hub","South Indian",Dosa,3,2190.56,153.83,31.85,39,Delivered,Wallet,3.8,8528
ORD009241,2024-05-02,CUST01153,Amit,Delhi,"Food Factory",Pizza,"Veg Burger",1,2094.54,196.83,51.10,75,Cancelled,Cash,4.6,8529
ORD009147,2024-10-12,CUST02903,Amit,Pune,"Pizza Point","North Indian",Dosa,6,2277.06,39.92,48.26,85,Pending,Cash,3.0,8530
ORD009092,2024-01-03,CUST00370,Karan,Mumbai,"Biryani House",Biryani,"Paneer Pizza",1,1871.40,115.38,98.21,46,Delivered,Wallet,3.5,8531
ORD009148,2025-07-26,CUST02851,Anjali,Bangalore,"Food Factory",Pizza,Dosa,2,1132.02,56.03,79.58,36,Delivered,Cash,3.3,8532
ORD009242,2024-10-27,CUST02823,Rohan,Delhi,"Pizza Point",Pizza,Margherita,4,1187.00,13.54,83.30,52,Delivered,UPI,4.1,8533
ORD009093,2024-07-14,CUST01193,Sneha,Pune,"Food Factory",Burger,"Chicken Biryani",3,1505.92,239.98,67.32,23,Delivered,Card,3.0,8534
ORD009149,2024-02-16,CUST00397,Sneha,Chennai,"Food Factory",Pizza,"Paneer Pizza",6,2472.43,10.16,38.66,64,Pending,Wallet,2.6,8535
ORD009094,2024-12-20,CUST00974,Pooja,Bangalore,"Burger Hub",Pizza,"Chicken Burger",4,1534.83,269.76,32.45,19,Delivered,Card,4.1,8536
ORD009244,2024-04-08,CUST02977,Priya,Chennai,"Urban Tadka",Biryani,"Paneer Pizza",2,572.21,190.95,23.75,84,Cancelled,UPI,4.6,8537
ORD000473,2024-02-22,CUST02846,Priya,Chennai,"Pizza Point",Biryani,"Chicken Burger",2,1422.52,272.85,83.27,12,Delivered,Card,3.4,8538
ORD009095,2025-07-23,CUST02167,Rohan,Hyderabad,"Food Factory",Pizza,Dosa,3,2107.91,245.16,30.56,67,Pending,Wallet,4.8,8539
ORD009151,2024-04-28,CUST01111,Rahul,Bangalore,"Burger Hub",Dessert,Margherita,6,1031.58,189.53,44.76,80,Delivered,Cash,4.9,8540
ORD009096,2024-01-25,CUST02745,Rahul,Hyderabad,"Pizza Point",Dessert,"Ice Cream",3,2063.42,194.68,28.38,15,Pending,UPI,3.7,8541
ORD009245,2024-05-03,CUST00331,Rahul,Chennai,"Spice Kitchen",Dessert,Dosa,1,565.73,34.31,62.16,25,Delivered,UPI,2.7,8542
ORD009152,2024-08-18,CUST02953,Rahul,Mumbai,"Spice Kitchen",Dessert,Margherita,1,1295.14,147.05,59.61,64,Delivered,Cash,4.9,8543
ORD009097,2024-04-30,CUST02500,Sneha,Delhi,"Pizza Point","South Indian","Veg Burger",5,1409.42,48.94,38.05,47,Delivered,Wallet,3.9,8544
ORD009153,2025-04-27,CUST02388,Sneha,Bangalore,"Pizza Point",Burger,"Ice Cream",4,2033.12,180.61,60.32,72,Delivered,UPI,4.1,8545
ORD000177,2025-07-15,CUST02863,Anjali,Hyderabad,"Urban Tadka","North Indian","Paneer Pizza",4,960.21,124.94,79.90,16,Delivered,Card,3.9,8546
ORD009246,2025-08-21,CUST01752,Rahul,Pune,"Pizza Point","North Indian","Veg Burger",6,2317.08,20.10,52.06,68,Delivered,Cash,2.8,8547
ORD009154,2025-12-28,CUST02925,Karan,Bangalore,"Pizza Point","North Indian",Margherita,1,973.75,88.73,63.62,28,Delivered,Wallet,3.0,8548
ORD009099,2025-10-31,CUST00922,Anjali,Delhi,"Burger Hub","South Indian","Chicken Burger",3,1164.00,34.01,73.48,65,Cancelled,Cash,4.5,8549
ORD009155,2024-12-18,CUST00838,Unknown,Pune,"Biryani House","North Indian","Ice Cream",6,146.22,298.50,65.91,43,Pending,Unknown,2.9,8550
ORD009247,2024-02-06,CUST01005,Sneha,Chennai,"Urban Tadka","South Indian","Veg Burger",4,2108.49,282.63,55.13,88,Delivered,Cash,4.3,8551
ORD009156,2024-03-23,CUST00385,Anjali,Hyderabad,"Spice Kitchen",Biryani,"Chicken Burger",1,392.51,248.56,41.00,31,Delivered,UPI,3.2,8552
ORD009100,2025-02-28,CUST02627,Anjali,Delhi,"Spice Kitchen",Burger,"Chicken Biryani",4,1206.67,59.81,30.08,32,Pending,Unknown,3.6,8553
ORD009157,2024-07-11,CUST00291,Priya,Bangalore,"Pizza Point","South Indian",Margherita,2,428.60,35.05,46.92,29,Pending,Card,4.7,8554
ORD009248,2024-04-29,CUST01146,Karan,Bangalore,"Burger Hub","North Indian","Chicken Burger",2,679.08,238.36,20.07,63,Cancelled,Wallet,4.1,8555
ORD009101,2024-05-04,CUST01498,Sneha,Delhi,"Spice Kitchen","North Indian","Ice Cream",4,313.24,65.94,74.86,90,Pending,Cash,3.0,8556
ORD009158,2024-04-07,CUST01082,Pooja,Delhi,"Pizza Point",Pizza,"Ice Cream",3,1311.59,18.61,65.14,23,Pending,Unknown,3.3,8557
ORD009102,2024-03-08,CUST01216,Sneha,Delhi,"Biryani House","South Indian","Ice Cream",6,1490.83,57.86,81.10,52,Delivered,Card,4.7,8558
ORD009249,2025-05-23,CUST01724,Anjali,Delhi,"Pizza Point","South Indian","Ice Cream",2,946.10,94.35,70.54,51,Pending,Card,3.8,8559
ORD009159,2024-01-27,CUST02952,Anjali,Bangalore,"Food Factory",Pizza,"Ice Cream",3,1809.65,28.91,54.06,85,Delivered,Card,4.3,8560
ORD009103,2025-04-04,CUST00588,Pooja,Pune,"Biryani House",Burger,"Veg Burger",1,135.57,274.22,96.54,47,Delivered,Card,2.7,8561
ORD009160,2024-03-02,CUST00893,Karan,Bangalore,"Biryani House",Dessert,"Paneer Pizza",5,2191.67,100.91,58.91,41,Delivered,Cash,4.0,8562
ORD009105,2024-12-16,CUST01408,Anjali,Hyderabad,"Burger Hub","North Indian","Chicken Burger",5,424.07,1.22,96.25,11,Delivered,UPI,2.6,8563
ORD009250,2025-12-14,CUST01964,Amit,Mumbai,"Urban Tadka",Biryani,"Chicken Burger",3,279.27,152.20,61.35,54,Delivered,Unknown,4.2,8564
ORD009161,2025-07-28,CUST01814,Priya,Delhi,"Pizza Point",Biryani,"Veg Burger",3,1815.87,245.02,34.49,47,Cancelled,Card,3.6,8565
ORD009106,2025-06-14,CUST02522,Anjali,Pune,"Pizza Point",Burger,Dosa,1,128.83,257.06,53.03,14,Delivered,Card,4.7,8566
ORD009162,2025-01-17,CUST01484,Anjali,Mumbai,"Pizza Point",Dessert,"Chicken Burger",3,890.74,47.35,66.35,90,Delivered,Wallet,4.3,8567
ORD009107,2024-04-04,CUST01604,Rahul,Bangalore,"Biryani House",Dessert,Dosa,3,934.91,265.79,36.71,58,Delivered,UPI,4.0,8568
ORD009251,2024-04-10,CUST00749,Karan,Bangalore,"Pizza Point",Burger,Margherita,1,1643.12,222.90,45.88,36,Delivered,Card,4.2,8569
ORD009164,2024-09-24,CUST01513,Rahul,Mumbai,"Biryani House","South Indian","Paneer Pizza",5,617.75,229.13,41.85,48,Pending,Card,3.5,8570
ORD009108,2024-10-13,CUST00061,Rahul,Mumbai,"Food Factory","North Indian","Chicken Burger",5,2003.81,139.53,73.39,81,Delivered,UPI,3.5,8571
ORD009165,2025-08-04,CUST02314,Unknown,Mumbai,"Pizza Point","South Indian",Dosa,5,2454.70,161.97,82.84,72,Delivered,Unknown,3.1,8572
ORD009252,2024-03-07,CUST02118,Rohan,Hyderabad,"Biryani House",Biryani,Margherita,1,2349.91,40.24,22.11,88,Delivered,Cash,4.1,8573
ORD009109,2024-07-23,CUST01530,Karan,Delhi,"Biryani House",Burger,Margherita,1,1089.27,72.22,56.76,76,Delivered,Unknown,3.9,8574
ORD009166,2025-12-20,CUST02539,Priya,Bangalore,"Urban Tadka",Dessert,"Veg Burger",4,1373.77,13.14,50.37,35,Delivered,Cash,3.8,8575
ORD009167,2024-07-01,CUST00619,Karan,Hyderabad,"Food Factory","South Indian",Dosa,2,1757.33,265.05,91.31,71,Cancelled,Card,2.8,8576
ORD009110,2024-04-15,CUST00547,Sneha,Hyderabad,"Biryani House",Burger,"Chicken Burger",1,107.38,47.52,59.44,75,Delivered,UPI,4.7,8577
ORD009168,2025-05-15,CUST02866,Karan,Pune,"Biryani House",Pizza,"Veg Burger",1,476.87,124.30,73.27,79,Delivered,Card,2.6,8578
ORD009170,2024-07-26,CUST00142,Priya,Bangalore,"Food Factory",Dessert,"Chicken Biryani",1,1780.70,285.29,87.32,76,Delivered,Card,4.7,8579
ORD009111,2024-05-27,CUST02908,Pooja,Pune,"Food Factory","South Indian","Paneer Pizza",6,2093.63,192.35,27.78,34,Delivered,Wallet,3.2,8580
ORD009253,2024-05-10,CUST02645,Karan,Chennai,"Burger Hub",Dessert,Dosa,1,921.40,143.06,61.96,26,Pending,Cash,2.8,8581
ORD009112,2024-04-07,CUST02314,Pooja,Pune,"Spice Kitchen",Dessert,"Ice Cream",6,1536.84,51.09,31.19,62,Pending,Unknown,3.8,8582
ORD009254,2025-12-29,CUST01317,Amit,Bangalore,"Spice Kitchen",Biryani,"Paneer Pizza",6,1724.34,168.04,76.15,71,Cancelled,Card,4.7,8583
ORD009113,2025-08-13,CUST01301,Amit,Delhi,"Food Factory","North Indian",Margherita,4,2013.68,103.38,98.39,18,Delivered,Wallet,4.0,8584
ORD009255,2024-06-13,CUST02562,Karan,Hyderabad,"Food Factory",Burger,"Veg Burger",1,2151.36,291.38,24.47,26,Cancelled,UPI,2.6,8585
ORD009114,2024-08-28,CUST01892,Sneha,Mumbai,"Biryani House","North Indian","Paneer Pizza",2,1152.66,225.84,21.82,82,Pending,Cash,4.6,8586
ORD009256,2025-10-17,CUST01047,Priya,Delhi,"Pizza Point",Burger,"Ice Cream",1,1605.05,54.86,97.22,24,Delivered,Card,3.9,8587
ORD009115,2025-07-13,CUST00871,Anjali,Chennai,"Spice Kitchen",Dessert,"Ice Cream",2,2384.59,204.55,22.67,31,Delivered,Cash,3.0,8588
ORD000472,2024-10-09,CUST00985,Rohan,Mumbai,"Urban Tadka","North Indian","Ice Cream",2,1137.80,80.96,71.44,24,Delivered,Cash,3.0,8589
ORD009116,2025-01-25,CUST00931,Amit,Hyderabad,"Biryani House",Dessert,"Ice Cream",5,583.43,86.15,66.68,27,Delivered,Unknown,4.9,8590
ORD009171,2024-09-13,CUST00358,Karan,Bangalore,"Urban Tadka",Dessert,"Veg Burger",2,1593.75,90.87,45.62,89,Cancelled,UPI,4.1,8591
ORD009258,2024-06-19,CUST01907,Priya,Delhi,"Food Factory","South Indian",Margherita,1,905.97,181.11,75.12,14,Pending,Unknown,2.6,8592
ORD009117,2024-07-26,CUST00596,Pooja,Delhi,"Biryani House",Pizza,Dosa,5,970.80,245.46,99.78,20,Pending,Card,4.7,8593
ORD009172,2024-03-24,CUST02374,Sneha,Delhi,"Burger Hub","North Indian",Margherita,1,2257.18,147.77,62.48,24,Delivered,Wallet,3.9,8594
ORD009173,2024-11-10,CUST02603,Sneha,Pune,"Urban Tadka","South Indian",Margherita,5,602.68,173.78,75.35,42,Delivered,Cash,3.0,8595
ORD009118,2025-01-05,CUST00546,Anjali,Hyderabad,"Spice Kitchen",Biryani,"Chicken Burger",2,247.31,213.22,40.79,45,Pending,Unknown,4.1,8596
ORD009259,2025-05-07,CUST01013,Sneha,Delhi,"Spice Kitchen","North Indian","Chicken Biryani",6,809.41,149.56,53.07,58,Pending,UPI,3.7,8597
ORD009174,2024-03-29,CUST02961,Anjali,Mumbai,"Urban Tadka",Dessert,"Chicken Biryani",3,1514.24,91.30,77.62,12,Delivered,Cash,4.8,8598
ORD009175,2025-06-18,CUST01917,Rahul,Chennai,"Biryani House","North Indian","Chicken Biryani",4,493.25,209.31,45.35,33,Cancelled,UPI,3.3,8599
ORD009260,2025-12-09,CUST01996,Amit,Delhi,"Spice Kitchen","South Indian",Margherita,6,388.83,275.93,82.91,40,Delivered,Cash,2.6,8600
ORD009176,2025-09-15,CUST02960,Rahul,Bangalore,"Biryani House",Biryani,Margherita,5,921.66,245.16,50.34,73,Pending,UPI,2.8,8601
ORD009177,2025-12-17,CUST01493,Anjali,Bangalore,"Spice Kitchen",Pizza,"Ice Cream",4,1392.19,299.15,87.47,71,Pending,Card,4.9,8602
ORD009261,2025-10-20,CUST00352,Rahul,Pune,"Food Factory",Biryani,"Chicken Biryani",1,905.18,93.89,22.57,25,Pending,Card,4.0,8603
ORD009178,2025-05-28,CUST01491,Sneha,Hyderabad,"Spice Kitchen",Dessert,"Ice Cream",1,1770.29,152.53,35.79,37,Delivered,Unknown,4.4,8604
ORD009179,2024-08-21,CUST01869,Rahul,Bangalore,"Burger Hub",Biryani,"Chicken Biryani",1,444.76,253.82,36.78,51,Delivered,Cash,3.2,8605
ORD009262,2025-07-11,CUST02306,Priya,Pune,"Biryani House",Biryani,Dosa,1,1356.69,51.12,29.03,39,Delivered,Wallet,3.2,8606
ORD009119,2024-04-25,CUST02088,Unknown,Bangalore,"Pizza Point","North Indian","Chicken Biryani",5,977.13,282.09,46.26,48,Pending,UPI,2.8,8607
ORD009180,2024-02-25,CUST02210,Karan,Chennai,"Pizza Point",Dessert,Margherita,1,781.20,25.88,94.93,23,Pending,Cash,2.6,8608
ORD009263,2024-09-22,CUST00950,Anjali,Pune,"Burger Hub","South Indian",Margherita,5,1794.29,32.84,62.68,88,Delivered,UPI,3.3,8609
ORD009120,2025-02-03,CUST01967,Karan,Bangalore,"Pizza Point",Biryani,"Ice Cream",4,540.18,156.49,80.59,33,Delivered,Wallet,4.5,8610
ORD009181,2024-03-17,CUST02915,Karan,Hyderabad,"Burger Hub",Burger,"Chicken Biryani",2,1589.40,56.72,46.72,71,Delivered,UPI,4.0,8611
ORD009264,2025-06-01,CUST01467,Anjali,Delhi,"Spice Kitchen","North Indian",Dosa,1,1823.71,232.62,93.12,87,Delivered,Wallet,2.5,8612
ORD009182,2025-03-07,CUST00443,Rahul,Bangalore,"Food Factory","North Indian","Ice Cream",1,843.85,7.72,42.79,54,Cancelled,UPI,4.2,8613
ORD009265,2025-07-17,CUST00319,Amit,Bangalore,"Food Factory",Dessert,Margherita,6,448.25,278.98,43.30,55,Pending,Unknown,4.6,8614
ORD009183,2024-08-14,CUST01806,Sneha,Chennai,"Food Factory",Biryani,Margherita,3,148.96,221.57,39.05,10,Delivered,UPI,4.2,8615
ORD009266,2025-05-22,CUST00115,Rohan,Bangalore,"Biryani House","North Indian","Chicken Biryani",4,365.69,79.50,66.07,13,Cancelled,Card,3.2,8616
ORD009184,2025-03-04,CUST01799,Pooja,Hyderabad,"Pizza Point",Burger,"Chicken Biryani",4,111.33,297.34,32.32,19,Cancelled,Unknown,3.5,8617
ORD009185,2024-07-27,CUST00641,Amit,Bangalore,"Burger Hub","North Indian",Dosa,1,1188.09,221.37,65.69,38,Cancelled,Card,4.5,8618
ORD009267,2024-01-07,CUST00337,Priya,Bangalore,"Biryani House","North Indian","Chicken Burger",3,2166.64,268.69,70.84,11,Delivered,Card,2.7,8619
ORD009186,2025-12-02,CUST00938,Karan,Bangalore,"Food Factory",Biryani,"Paneer Pizza",3,294.48,109.13,53.78,44,Delivered,Unknown,3.5,8620
ORD009268,2025-06-06,CUST01156,Anjali,Bangalore,"Biryani House",Dessert,Dosa,4,207.02,6.97,59.69,32,Delivered,Wallet,4.4,8621
ORD009187,2025-03-07,CUST01934,Sneha,Bangalore,"Urban Tadka",Burger,"Chicken Burger",6,124.98,33.39,66.90,76,Delivered,UPI,4.1,8622
ORD009269,2025-05-13,CUST00860,Anjali,Delhi,"Food Factory","South Indian","Ice Cream",4,1120.54,65.23,79.98,75,Delivered,Unknown,4.7,8623
ORD009188,2025-08-07,CUST00765,Rohan,Chennai,"Spice Kitchen",Dessert,"Chicken Biryani",5,816.12,231.33,25.08,14,Delivered,UPI,3.3,8624
ORD009121,2025-04-27,CUST00899,Rohan,Bangalore,"Biryani House","South Indian","Veg Burger",4,192.86,134.73,75.21,68,Delivered,Unknown,4.8,8625
ORD009270,2024-12-15,CUST02982,Rahul,Mumbai,"Biryani House","North Indian","Paneer Pizza",1,1507.75,89.07,84.37,69,Delivered,Wallet,4.7,8626
ORD009189,2025-04-01,CUST02561,Pooja,Delhi,"Urban Tadka",Dessert,"Ice Cream",3,2235.68,155.67,74.30,45,Cancelled,Wallet,4.1,8627
ORD009271,2024-09-21,CUST02383,Priya,Bangalore,"Food Factory",Biryani,"Paneer Pizza",1,862.02,149.92,60.14,47,Cancelled,Card,3.2,8628
ORD009190,2025-02-10,CUST00940,Unknown,Delhi,"Pizza Point","North Indian","Chicken Burger",5,2066.79,222.65,47.37,28,Delivered,Cash,3.4,8629
ORD009272,2024-02-06,CUST00045,Anjali,Pune,"Food Factory","North Indian","Chicken Burger",3,2108.04,18.74,79.12,12,Delivered,UPI,4.1,8630
ORD009191,2025-01-23,CUST02486,Rohan,Bangalore,"Food Factory",Pizza,"Chicken Biryani",6,1802.84,39.57,37.38,51,Delivered,Card,2.7,8631
ORD009273,2025-04-24,CUST02983,Karan,Bangalore,"Burger Hub",Biryani,"Chicken Biryani",3,2331.45,277.61,95.91,25,Delivered,Cash,4.5,8632
ORD009192,2025-12-27,CUST00335,Amit,Mumbai,"Pizza Point",Dessert,Dosa,1,2061.77,294.20,54.15,35,Delivered,Card,4.9,8633
ORD009274,2025-01-01,CUST00327,Amit,Chennai,"Biryani House",Pizza,"Chicken Biryani",6,880.28,217.51,50.03,67,Delivered,Wallet,4.9,8634
ORD009193,2025-07-18,CUST00566,Anjali,Delhi,"Biryani House",Burger,"Chicken Biryani",4,2273.31,274.10,50.88,83,Pending,Card,3.5,8635
ORD009350,2024-09-28,CUST02801,Sneha,Mumbai,"Spice Kitchen",Dessert,"Chicken Biryani",5,400.20,154.83,25.84,36,Cancelled,Unknown,3.7,8636
ORD009194,2025-07-04,CUST02311,Priya,Bangalore,"Food Factory",Dessert,"Paneer Pizza",6,1078.28,88.58,98.26,58,Delivered,Cash,3.7,8637
ORD009275,2024-10-23,CUST01211,Priya,Pune,"Biryani House","North Indian","Veg Burger",1,1777.84,34.25,35.28,85,Pending,Unknown,3.2,8638
ORD009351,2024-04-04,CUST00495,Amit,Delhi,"Pizza Point",Dessert,"Veg Burger",2,1656.68,173.07,54.95,65,Delivered,Unknown,3.7,8639
ORD009195,2025-06-27,CUST00176,Anjali,Chennai,"Food Factory","South Indian","Chicken Burger",3,964.48,141.81,97.89,37,Delivered,UPI,4.7,8640
ORD009196,2024-10-17,CUST02179,Pooja,Delhi,"Burger Hub",Burger,Margherita,1,2330.22,43.17,22.64,87,Delivered,Cash,3.9,8641
ORD009276,2024-11-17,CUST00057,Pooja,Mumbai,"Pizza Point","North Indian","Paneer Pizza",3,758.70,126.73,49.51,82,Delivered,Unknown,2.6,8642
ORD009352,2024-03-28,CUST02175,Pooja,Chennai,"Pizza Point",Burger,"Veg Burger",2,1941.87,48.26,82.89,13,Cancelled,Wallet,3.1,8643
ORD009197,2025-09-10,CUST02811,Sneha,Delhi,"Pizza Point","North Indian","Veg Burger",3,1909.23,30.23,59.35,67,Delivered,Unknown,2.8,8644
ORD009198,2025-07-27,CUST02446,Sneha,Bangalore,"Burger Hub","North Indian","Chicken Burger",1,330.02,124.14,30.54,15,Delivered,Card,5.0,8645
ORD009277,2025-06-26,CUST00443,Karan,Hyderabad,"Food Factory",Burger,Dosa,3,1008.73,80.16,56.67,80,Delivered,Wallet,4.1,8646
ORD009353,2025-01-06,CUST02835,Sneha,Mumbai,"Pizza Point","South Indian",Margherita,3,1206.38,66.91,85.84,35,Delivered,Cash,4.6,8647
ORD009199,2025-05-10,CUST00569,Sneha,Mumbai,"Spice Kitchen",Burger,"Ice Cream",5,2231.16,250.49,86.42,79,Delivered,Card,4.4,8648
ORD009354,2024-06-14,CUST01321,Rohan,Bangalore,"Burger Hub","North Indian",Dosa,4,1627.97,204.32,76.49,28,Pending,Wallet,2.8,8649
ORD009278,2025-01-28,CUST01980,Pooja,Pune,"Biryani House","South Indian","Chicken Burger",5,1500.87,8.37,23.34,32,Delivered,Unknown,2.6,8650
ORD009200,2024-03-27,CUST01013,Pooja,Delhi,"Biryani House","North Indian","Ice Cream",4,429.80,187.18,66.03,63,Delivered,Card,3.3,8651
ORD009201,2025-01-18,CUST00368,Rohan,Bangalore,"Food Factory",Burger,"Chicken Burger",5,1221.10,13.77,61.84,83,Delivered,Card,3.4,8652
ORD009355,2024-10-28,CUST01526,Priya,Delhi,"Urban Tadka",Dessert,"Chicken Biryani",3,308.62,202.28,97.08,63,Delivered,Card,2.7,8653
ORD009202,2024-12-12,CUST01927,Priya,Mumbai,"Urban Tadka",Dessert,Dosa,3,2484.26,147.06,96.00,37,Delivered,Wallet,3.4,8654
ORD009203,2024-12-13,CUST00705,Karan,Delhi,"Biryani House",Burger,"Paneer Pizza",5,2069.69,285.65,40.69,50,Delivered,Card,3.7,8655
ORD009356,2025-02-07,CUST02669,Priya,Bangalore,"Food Factory","South Indian","Veg Burger",5,1666.75,200.86,75.98,14,Delivered,UPI,2.6,8656
ORD009204,2025-09-22,CUST00638,Karan,Hyderabad,"Biryani House",Biryani,Dosa,1,2334.92,143.51,41.96,33,Pending,Unknown,3.6,8657
ORD009205,2024-09-26,CUST01896,Anjali,Chennai,"Urban Tadka","South Indian",Dosa,3,599.61,171.77,53.24,18,Delivered,UPI,4.2,8658
ORD009206,2025-02-04,CUST00268,Anjali,Mumbai,"Spice Kitchen","South Indian","Chicken Biryani",4,1593.36,214.41,33.22,20,Delivered,UPI,4.2,8659
ORD009207,2025-11-17,CUST00573,Rohan,Pune,"Urban Tadka",Dessert,"Veg Burger",6,396.88,32.09,32.26,10,Pending,Card,3.1,8660
ORD009357,2024-11-28,CUST01525,Priya,Pune,"Biryani House",Pizza,"Chicken Biryani",2,162.15,245.77,62.25,21,Cancelled,Wallet,3.9,8661
ORD009208,2024-07-03,CUST00579,Rohan,Bangalore,"Urban Tadka",Dessert,Dosa,2,2466.19,216.88,62.59,10,Delivered,Wallet,3.0,8662
ORD009209,2025-04-04,CUST02199,Karan,Hyderabad,"Urban Tadka","North Indian",Margherita,6,1270.07,135.12,84.65,14,Delivered,UPI,3.6,8663
ORD009279,2024-02-12,CUST00886,Sneha,Pune,"Burger Hub","North Indian",Margherita,2,1980.17,133.71,55.74,64,Delivered,Wallet,4.5,8664
ORD009210,2024-01-13,CUST02828,Priya,Bangalore,"Spice Kitchen",Burger,Margherita,4,1097.48,120.32,23.28,28,Cancelled,Card,4.0,8665
ORD009358,2025-04-19,CUST01392,Amit,Delhi,"Spice Kitchen",Biryani,Dosa,2,1799.95,65.69,75.52,51,Delivered,Card,3.8,8666
ORD009211,2024-06-12,CUST00256,Rohan,Mumbai,"Urban Tadka",Biryani,"Ice Cream",5,477.63,55.77,42.16,40,Pending,Unknown,4.7,8667
ORD009280,2024-07-18,CUST00370,Anjali,Chennai,"Urban Tadka","North Indian","Ice Cream",6,1664.04,10.34,74.82,30,Delivered,Unknown,2.8,8668
ORD009359,2024-07-27,CUST00665,Karan,Delhi,"Spice Kitchen",Dessert,"Chicken Biryani",5,785.46,26.33,58.25,78,Delivered,UPI,4.6,8669
ORD009360,2025-02-03,CUST00989,Karan,Pune,"Food Factory","North Indian","Veg Burger",2,2129.26,198.76,91.81,60,Delivered,Cash,3.0,8670
ORD009281,2024-11-12,CUST01765,Amit,Mumbai,"Biryani House",Biryani,"Ice Cream",1,2419.31,246.57,59.62,61,Delivered,Unknown,3.6,8671
ORD009361,2024-01-01,CUST02552,Rahul,Delhi,"Pizza Point",Pizza,"Paneer Pizza",2,1173.12,135.28,47.58,43,Delivered,Wallet,3.8,8672
